name,link,category,reviews amount,total score
Цикл курсов МГИМО. ЕГЭ по истории.,https://stepik.org/course/125274,ЕГЭ по истории и обществознанию,4,66.70197352163387
САНСКРИТ. Курс 1. Гласные буквы,https://stepik.org/course/181813,Классические языки,12,66.70083735519941
Многопоточное и многопроцессное программирование в Python,https://stepik.org/course/191266,Большие курсы,10,66.69371742956488
БУХГАЛТЕРСКИЕ ПРОВОДКИ с нуля за 5 часов (теория и практика),https://stepik.org/course/122651,1С и бухгалтерский учет,139,66.68614556334926
Разработка ML сервиса: от идеи к прототипу,https://stepik.org/course/176820,Data Science и ML,15,66.68280085424068
Deep Learning in Finance,https://stepik.org/course/177280,"Нейросети, чат-боты и искусственный интеллект",13,66.66535192482709
"Первая помощь. Теоретический курс ""Оценка безопасности"".",https://stepik.org/course/134120,Биология и медицина,150,66.65821022144087
Замки мира,https://stepik.org/course/61022,Новогодний досуг 2024,20,66.65530951572806
Введение в SQL,https://stepik.org/course/191774,Мини-курсы,783,66.63489666850711
HTML и CSS - полный курс по вёрстке с нуля,https://stepik.org/course/146294,Frontend,17,66.60408281194951
Фотоаппарат: Главные настройки. Фотография для начинающих,https://stepik.org/course/214728,Фотография,5,66.60119518884878
"""Шаги навстречу"" - работа с подростками с особыми потребностями",https://stepik.org/course/96441,Педагогика и образовательные технологии,29,66.57826870934892
"Сайт на Wordpress, Верстка сайта и перенос на CMS",https://stepik.org/course/113393,Веб-разработка,88,66.57210419075933
Диссертация: минимум практических компетенций,https://stepik.org/course/193074,Научное мышление,1,66.57029388712151
