name,link,category,reviews amount,total score,important reviews amount,important reviews part,average stars count,detail score,deep score,material quality score,problems quality score,coach skills score,practice experience score,feedback score,positive score,negative score,positive reviews part,negative reviews part,important positive reviews part,important negative reviews part,reviews amount * total score
Профессия веб верстальщик. Пакет из 2-х курсов-веб разработке,https://stepik.org/course/121498,JavaScript,10,71.49320274463423,6,0.6,5.0,0.5964386317296885,0.6012348314281553,0.3120421415871533,0.01141309148115397,0.20487303279951447,0.43736881694640034,0.09182693201037181,0.8434462904930115,0.15765777393244207,0.9,0.1,1.0,0.0,714.9320274463423
Русский язык. Подготовка к ЕГЭ 2025,https://stepik.org/course/83605,Подготовка к ЕГЭ и ОГЭ,9,79.42497227647549,4,0.4444444444444444,5.0,0.4438615427029112,0.3412700481712818,0.2552366885599137,0.21939114306587726,0.3309907796032753,0.3304093228459048,0.11190566912450271,0.7527082959810892,0.24924112908128235,0.5555555555555556,0.4444444444444444,1.0,0.0,714.8247504882794
Введение в технологии интеллектуальной энергетики,https://stepik.org/course/175957,"Нейросети, чат-боты и искусственный интеллект",11,64.92052589891152,9,0.8181818181818182,5.0,0.8093905589260182,0.7305494125890122,0.3926520521755182,0.009027311792703007,0.4418842943162996,0.5234209611794953,0.20080510400360005,0.7966628514060919,0.20379438668235458,0.8181818181818182,0.18181818181818182,0.7777777777777778,0.2222222222222222,714.1257848880267
"""Центры энергии человека. Где брать силы на жизнь?""",https://stepik.org/course/194523,Курсы для заботы о себе,10,71.29829959393219,9,0.9,5.0,0.9027673102915287,0.7499942146241665,0.33878730471478774,0.10338489083660533,0.32608943614759484,0.9934590697288513,0.020321513514500112,0.9922974586486817,0.0076889727963134645,1.0,0.0,1.0,0.0,712.9829959393219
1С: Бухгалтерия,https://stepik.org/course/72149,Большие курсы,10,71.29035517202483,6,0.6,5.0,0.5993322439840995,0.41993243489414456,0.3798739223260782,0.10090253632770327,0.3012595548934769,0.49308210212329867,0.15303691005465225,0.9770701110363007,0.023183171125128865,1.0,0.0,1.0,0.0,712.9035517202483
PHP - шпаргалка (cheatsheet),https://stepik.org/course/128837,PHP,10,71.2175961355754,5,0.5,5.0,0.46862190873434884,0.30295863274368456,0.40787774261116283,0.29712043720137443,0.10154189367312938,0.2424039669393096,0.09300468240726331,0.8317541286349297,0.16850904969032854,0.9,0.1,1.0,0.0,712.175961355754
Тактика ведения пациентов с БАС,https://stepik.org/course/53450,Здравоохранение,10,71.11335870738161,5,0.5,5.0,0.45393089579447404,0.627926092594862,0.261678746133839,0.0011536497640918242,0.10965270254237111,0.5243020914611407,0.11610645438813663,0.8677851289510727,0.13269128322135657,0.9,0.1,1.0,0.0,711.1335870738161
Курс по WordPress с нуля до результата. Создание сайтов без кода,https://stepik.org/course/208466,Актуальные скидки,9,78.978889282699,6,0.6666666666666666,5.0,0.6805088072756512,0.5584564464710032,0.6640708287599814,0.1957750380954369,0.674356547433288,0.5414267181638732,0.2564478430055412,0.8913634949260287,0.11021380493831304,0.8888888888888888,0.1111111111111111,1.0,0.0,710.810003544291
Риск-ориентированный подход в КНД,https://stepik.org/course/3538,Управление проектами,13,54.527106301401254,3,0.23076923076923078,5.0,0.23236008552899315,0.37755720032593953,0.001468838366865664,0.0038731203505729074,0.030607891817523453,0.27528521165592024,0.003868933296941507,0.8102060517009634,0.19033972926151294,0.8461538461538461,0.15384615384615385,0.6666666666666666,0.3333333333333333,708.8523819182163
ChatGPT для начинающих: как использовать готовые решения,https://stepik.org/course/185071,ChatGPT и ML,10,70.87287178395229,6,0.6,5.0,0.5826914556964766,0.5897463339613751,0.45793881892750504,0.002133347122435225,0.19043712041493563,0.5783611091930652,0.06679429847299616,0.771520235016942,0.23004693323746322,0.8,0.2,0.8333333333333334,0.16666666666666666,708.7287178395229
"Введение в HR: рекрутинг, мотивация, удержание сотрудников",https://stepik.org/course/130219,Выбирают компании,11,64.16834253298038,6,0.5454545454545454,5.0,0.5459979174431117,0.5529593696648424,0.2547720153935105,0.0013225180743823082,0.0007664570560088825,0.33295639258259063,0.00044535097996148664,0.9276266206394542,0.07284798193722963,0.9090909090909091,0.09090909090909091,1.0,0.0,705.8517678627841
Искусственный интеллект и нейросети,https://stepik.org/course/209646,"Нейросети, чат-боты и искусственный интеллект",10,70.52516922844971,5,0.5,5.0,0.5037875645677559,0.49318324495106936,0.3976948584386264,0.31946625192067585,0.10440321486603352,0.40310877096198966,0.023420895005983766,0.848876228928566,0.1522404555696994,0.9,0.1,0.8,0.2,705.2516922844972
 Python для ЕГЭ,https://stepik.org/course/67400,Подготовка к ЕГЭ и ОГЭ,11,64.09490194205436,9,0.8181818181818182,5.0,0.8143676145171578,0.6649187573824417,0.2804020056501031,0.25728273418776965,0.2680290485533822,0.4769176089109599,0.0005876645720325706,0.8640742085196755,0.13699290406128223,1.0,0.0,1.0,0.0,705.043921362598
Основы ОС Linux,https://stepik.org/course/162676,Linux,12,58.6101290749565,8,0.6666666666666666,5.0,0.7111718243637976,0.6067105607362464,0.31646408576731727,0.002660400554911272,0.07134484280201529,0.46175524585851235,0.02503802404074425,0.696663957030978,0.3047551139219043,0.6666666666666666,0.3333333333333333,0.625,0.375,703.321548899478
Тренажёр ЕГЭ / Обществознание,https://stepik.org/course/84079,Обществознание,17,41.20725114449369,4,0.23529411764705882,5.0,0.23622630177808734,0.13893885237356537,0.0007244533810401609,0.043144311202922836,0.05560088407005156,0.148312206249958,0.0005183206048968714,0.4284373421687633,0.5717297424836194,0.35294117647058826,0.6470588235294118,0.0,1.0,700.5232694563928
Технологии работы с информацией,https://stepik.org/course/181956,Теория информации,13,53.876844643611975,3,0.23076923076923078,5.0,0.22326609788713261,0.3757605731773835,0.09637983085793586,0.0016473305221062708,0.00016516464683473503,0.11156276866677217,0.0007154632063387767,0.8258017221322427,0.17455954747632718,0.7692307692307693,0.23076923076923078,0.6666666666666666,0.3333333333333333,700.3989803669557
Технология создания микро-текстов (блогов),https://stepik.org/course/102293,Русский язык,12,58.299697217161984,7,0.5833333333333334,5.0,0.5339959582779557,0.41277194816696766,0.3095583134181652,0.0005724486645704019,0.13152115199348677,0.42009298304037657,0.00015376508387513846,0.7630238326576849,0.2379754371359013,0.75,0.25,0.7142857142857143,0.2857142857142857,699.5963666059438
Python. Functional Programming,https://stepik.org/course/2057,Computer Science,10,69.82091769155478,4,0.4,5.0,0.3964295694007888,0.3684027370531112,0.2945514430102776,0.038744944120116996,0.10050698468767223,0.30780920131655876,0.06791621857046266,0.8542468994855881,0.1464797264896333,0.9,0.1,1.0,0.0,698.2091769155478
Professional English for Aviation Specialists (full-time ss) ,https://stepik.org/course/119700,Popular courses,10,69.75631694379312,2,0.2,5.0,0.1914087743847631,0.5028353777248412,0.2002042231564701,0.0014649991600890644,0.0553935812524287,0.1413704869366484,0.0008782862118096091,0.738339613378048,0.2630209528841078,0.7,0.3,1.0,0.0,697.5631694379313
Sinumerik: расширенное программирование,https://stepik.org/course/63067,Программирование для опытных,10,69.74538195488903,10,1.0,5.0,0.9908461928367615,0.650333686824888,0.5623644536186475,0.5547158313311229,0.4156943987021805,0.6755589582026005,0.36673951511256747,0.7643372390419245,0.23577391046565027,0.8,0.2,0.8,0.2,697.4538195488902
JavaScript Advanced - продвинутые концепции языка и ООП,https://stepik.org/course/130339,JavaScript,10,69.6784042432303,8,0.8,5.0,0.7996786905088811,0.7039604876423254,0.31714642763108714,0.2301498650034773,0.47432821443799184,0.5560764551890316,0.10196049186270102,0.848664653301239,0.15232037054374814,0.8,0.2,0.875,0.125,696.7840424323031
Основы видеомонтажа в Adobe Premiere Pro,https://stepik.org/course/111882,Производство и монтаж видео,13,53.57177538287924,7,0.5384615384615384,5.0,0.5303948329170592,0.3637772619930239,0.3072250778719675,0.0003836118103208719,0.02594479173757673,0.37688268469915226,0.04229165319282821,0.5969597369145888,0.4036954384512053,0.5384615384615384,0.46153846153846156,0.5714285714285714,0.42857142857142855,696.4330799774301
ЕГЭ Информатика 2025 - Задания 1-27 «ВСЁ В ОДНОМ»,https://stepik.org/course/123226,ЕГЭ по информатике,11,63.278285421925126,4,0.36363636363636365,5.0,0.32108939832489175,0.2985780589938672,0.17597582593324743,0.27626975695073436,0.2681971397502242,0.2275903606760866,0.00323754287389668,0.6971494569019838,0.3057152577675879,0.5454545454545454,0.45454545454545453,0.75,0.25,696.0611396411764
Основы проектирования интеграций ИТ-систем,https://stepik.org/course/125892,Программирование,10,69.4280263293806,9,0.9,5.0,0.8992830645176582,0.8617572763003409,0.5289282268320676,0.4175251907145139,0.39950065927951073,0.8820257159648464,0.4453561113165051,0.7434915848076343,0.2563157886266708,0.7,0.3,0.6666666666666666,0.3333333333333333,694.280263293806
Обучение Обучению: важнейший навык нашего времени,https://stepik.org/course/122285,Курсы для заботы о себе,10,69.34443324720357,10,1.0,5.0,0.9996083021163941,0.9923236727714538,0.5044014817220159,0.0023133276947191915,0.33471414873492905,0.9659508645534516,0.07912517048680456,0.899660961702466,0.10022401793394238,0.9,0.1,0.9,0.1,693.4443324720357
Дополнительные задачи к курсу → Сложение чисел в уме,https://stepik.org/course/203223,Навыки обучения,10,69.23689003146247,2,0.2,5.0,0.22070788017299492,0.4466352278366685,0.09969710834411671,0.0009788684836166794,0.09397583945710722,0.38281172937713565,0.0004114115339689306,0.923129427433014,0.07672314082738012,0.9,0.1,1.0,0.0,692.3689003146246
SQL: от новичка до уверенного бизнес-пользователя,https://stepik.org/course/185696,Статистика и анализ данных,10,69.20441468495862,9,0.9,5.0,0.8973861182224937,0.9935706257820129,0.7553299594612326,0.3088768768808222,0.6514893826242769,0.7573020685929805,0.20027867147000505,0.8023096285760403,0.19736259621568025,0.8,0.2,0.7777777777777778,0.2222222222222222,692.0441468495862
Мастер кооперативного администрирования,https://stepik.org/course/84266,Организационное развитие,11,62.87567343842253,4,0.36363636363636365,5.0,0.37698342161655257,0.37825021311767737,0.0917023282342019,0.00025396973168509163,0.09184759846869962,0.2744762578989718,0.00018733874391976067,0.9295921217311512,0.07128478565507314,1.0,0.0,1.0,0.0,691.6324078226478
Проектирование архитектуры и интеграций сервисов (полный тариф),https://stepik.org/course/170591,Большие курсы,10,69.06127838784293,10,1.0,5.0,0.999289071559906,0.9989459276199341,0.41159393220441415,0.3795220986416098,0.27365585541119797,0.9830242455005646,0.40430563075642567,0.8129892468452453,0.18667045924812556,0.8,0.2,0.8,0.2,690.6127838784294
Нечеткое управление. Основы и базовые понятия ,https://stepik.org/course/126218,Математическая логика,11,62.77622614778029,5,0.45454545454545453,5.0,0.4100174549596638,0.348269545705989,0.18744835163604215,0.0870768214755861,0.0008100318856039931,0.3323247662787749,0.00013528921507796358,0.8330409743569114,0.16777712216770108,0.9090909090909091,0.09090909090909091,1.0,0.0,690.5384876255832
Основы крупных продаж в B2B и B2C,https://stepik.org/course/91290,Маркетинг и продажи,10,69.01517217473643,8,0.8,5.0,0.799099308247969,0.5884321864694357,0.5217481292769662,0.15174172781553352,0.22342872082299436,0.7729640424193349,0.11002105845800543,0.8284392029978335,0.1704578301170841,0.9,0.1,0.875,0.125,690.1517217473644
Проектирование архитектуры и интеграций (API / брокеры) сервисов,https://stepik.org/course/175243,Победители Stepik Awards 2024,10,68.94771448988377,8,0.8,5.0,0.7997937254956924,0.8004706665873528,0.40354610111535294,0.004747383438370889,0.21355830280444935,0.6933908121398418,0.15289372709557938,0.8849172005429864,0.11509077055379749,0.9,0.1,0.875,0.125,689.4771448988377
"Основы произношения в английском языке: звуки, транскрипция",https://stepik.org/course/199303,Победители Stepik Awards 2024,10,68.92949632779775,5,0.5,5.0,0.49287364704941866,0.32211576190311464,0.2753764162349398,0.40008058326129686,0.07053458186564968,0.5309506969468203,0.004537797657394549,0.9579577803611755,0.04141435502097011,1.0,0.0,1.0,0.0,689.2949632779776
Искусственный интеллект в начальной школе,https://stepik.org/course/165611,Педагогика и образовательные технологии,13,53.01240877534398,6,0.46153846153846156,5.0,0.47461058769840747,0.4510265807621181,0.26322452091027604,0.19252279467246597,0.0024338157524583107,0.4019028738750002,0.0006933965319498944,0.7166644935496151,0.28432598007986176,0.7692307692307693,0.23076923076923078,0.5,0.5,689.1613140794717
Алгоритмические задачи с собеседований,https://stepik.org/course/126012,Курсы для карьерного развития,9,76.34544801242136,8,0.8888888888888888,5.0,0.8873932080459781,0.7750716141502684,0.4901090187421586,0.4994608472027014,0.27461273063333164,0.6645070457598194,0.2113120440873091,0.9801594946119521,0.019843581986303132,1.0,0.0,1.0,0.0,687.1090321117922
ЕГЭ математика ПРОФИЛЬНЫЙ УРОВЕНЬ 2024-2025,https://stepik.org/course/123457,Математика,9,76.33625142024532,8,0.8888888888888888,5.0,0.8859337690389819,0.7881033252924681,0.6637659301438058,0.6593296917789202,0.4446093349769298,0.5588879164602581,0.29736799019641086,0.9469629724820455,0.052998908407365285,1.0,0.0,1.0,0.0,687.0262627822078
100 ВАЖНЫХ ФРАЗ ДЛЯ ПОВСЕДНЕВНОГО ОБЩЕНИЯ НА АНГЛИЙСКОМ,https://stepik.org/course/145116,Повседневный английский,12,57.23048994567065,2,0.16666666666666666,5.0,0.19318519726827313,0.11252314191854869,0.012794950308792371,0.00023288611131041156,0.0008347826687895576,0.36361077495287947,0.00024612263041490223,0.8968353321154913,0.10513820002476375,1.0,0.0,1.0,0.0,686.7658793480477
Элементы высшей математики,https://stepik.org/course/183826,Математический анализ,13,52.82452559625532,5,0.38461538461538464,5.0,0.35433432485353056,0.25454440218611407,0.17320218033777424,0.0009676969751196268,0.15870308553768644,0.3003986861843329,0.07526621783052598,0.5779425320573724,0.4227155532258061,0.5384615384615384,0.46153846153846156,0.4,0.6,686.7188327513192
Информатика ЕГЭ 2023. №25: разбор всех возможных типов задач ЕГЭ,https://stepik.org/course/103008,Подготовка к ЕГЭ и ОГЭ,10,68.53020243974878,1,0.1,5.0,0.1005493514239788,0.1009643362602219,0.09784703485784121,0.16190881520014955,0.09910225980202085,0.10065236377413385,0.001239447643092717,0.7359561294317245,0.26550072357058524,0.6,0.4,1.0,0.0,685.3020243974878
Олимпиадное программирование. Базовый уровень,https://stepik.org/course/74336,Новые курсы,10,68.3753441045607,4,0.4,5.0,0.3997728510366869,0.3253187985857949,0.1031110527448618,0.30251001172146064,0.10180020262559993,0.2583128743892303,0.10111391830287175,0.7856064900755882,0.21622782964259385,0.9,0.1,1.0,0.0,683.7534410456069
Самый полный курс по JavaScript для опытных программистов,https://stepik.org/course/177315,JavaScript,11,62.048854764183446,11,1.0,5.0,0.99933537569913,0.9463499188423157,0.712383138100532,0.7449394095350396,0.5226209709759463,0.7838959866203368,0.008751017717506991,0.6985480418767441,0.3006071078548716,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.2727272727272727,682.5374024060179
Основы крипторынка и финансовой грамотности,https://stepik.org/course/175367,Личные финансы и инвестиции,12,56.81722056706323,7,0.5833333333333334,5.0,0.5987853990178943,0.5015854427862602,0.3884153721301118,0.0006808719432835156,0.20120448993050863,0.37337736458478804,0.003901305185839495,0.7661132519133389,0.23571060966545096,0.8333333333333334,0.16666666666666666,0.7142857142857143,0.2857142857142857,681.8066468047588
Работа судебного юриста с гражданским делом. Некоторые основы.,https://stepik.org/course/51023,Прокачать навыки,10,68.07411431150959,7,0.7,5.0,0.632200367434416,0.4974062521243468,0.12147572422254597,0.0028238051392690975,0.4079538600763044,0.6808462008979405,0.0036630511311159355,0.9608703017234802,0.038824361539445816,1.0,0.0,1.0,0.0,680.7411431150958
Японский для начинающих,https://stepik.org/course/186558,Японский язык,14,48.35718859818465,12,0.8571428571428571,5.0,0.8541190264347408,0.6796629487736416,0.28234918399123543,0.033244662095447505,0.025695358215931004,0.146340038816561,0.011293762616073113,0.2694345130252519,0.730793671615954,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.6666666666666666,677.0006403745851
Молекулярная физика и термодинамика,https://stepik.org/course/6283,Физика,13,51.99755048826684,3,0.23076923076923078,5.0,0.2286259037864511,0.08767289188332282,0.03363842955765834,0.01857961267076182,0.06222525132509942,0.07786869555890846,0.07484075249102226,0.7701936309727339,0.22963611133253345,0.8461538461538461,0.15384615384615385,0.6666666666666666,0.3333333333333333,675.968156347469
